game,team,player,game_id,player_id,reason,status
2023-09-24 New York City FC-Toronto FC,Toronto FC,Víctor Vázquez,1702122,35667,injured doubtful,Doubtful
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Corentin Jean,1702094,118351,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Diego Gómez,1702094,446133,injured doubtful,Doubtful
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Franco Negri,1702094,323654,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Gregore,1702094,355710,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Ian Fray,1702094,445274,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Jean Mota,1702094,110601,injured doubtful,Doubtful
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Jordi Alba,1702094,44288,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Inter Miami CF,Lionel Messi,1702094,11119,injured,Out
2023-09-24 Orlando City-Inter Miami CF,Orlando City,Antônio Carlos,1702094,114164,injured doubtful,Doubtful
2023-09-24 Orlando City-Inter Miami CF,Orlando City,Favian Loyola,1702094,467694,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Colorado Rapids,Aboubacar Keita,1702092,377604,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Colorado Rapids,Alex Gersbach,1702092,246375,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Colorado Rapids,Jack Price,1702092,105891,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Colorado Rapids,Max,1702092,417706,suspended,Out
2023-09-24 Portland Timbers-Colorado Rapids,Colorado Rapids,William Yarbrough,1702092,117644,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,Aljaz Ivacic,1702092,112308,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,Cristhian Paredes,1702092,354098,suspended,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,David Ayala,1702092,389242,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,Diego Chará,1702092,24698,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,Eryk Williamson,1702092,358518,injured,Out
2023-09-24 Portland Timbers-Colorado Rapids,Portland Timbers,Jaroslaw Niezgoda,1702092,275005,injured,Out
2023-09-24 Real Salt Lake-Vancouver Whitecaps,Real Salt Lake,Danny Musovski,1702120,396235,other,Out
2023-09-24 Real Salt Lake-Vancouver Whitecaps,Real Salt Lake,Erik Holt,1702120,371974,injured,Out
2023-09-24 Real Salt Lake-Vancouver Whitecaps,Real Salt Lake,Zack Farnsworth,1702120,448622,injured,Out
2023-09-24 Real Salt Lake-Vancouver Whitecaps,Vancouver Whitecaps,Luís Martins,1702120,108339,injured,Out
2023-09-24 Real Salt Lake-Vancouver Whitecaps,Vancouver Whitecaps,Sam Adekugbe,1702120,137490,injured doubtful,Doubtful
2023-09-24 San Jose Earthquakes-Nashville SC,Nashville SC,Lukas MacNaughton,1702093,433506,injured doubtful,Doubtful
2023-09-24 San Jose Earthquakes-Nashville SC,Nashville SC,Nick DePuy,1702093,334518,injured,Out
2023-09-24 San Jose Earthquakes-Nashville SC,San Jose Earthquakes,Jack Skahan,1702093,396105,injured,Out
2023-09-24 San Jose Earthquakes-Nashville SC,San Jose Earthquakes,Nathan,1702093,240917,injured,Out
2023-09-24 San Jose Earthquakes-Nashville SC,San Jose Earthquakes,Rodrigues,1702093,318734,injured doubtful,Doubtful
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Houston Dynamo FC,Artur,1702090,317745,injured doubtful,Doubtful
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Houston Dynamo FC,Ifunanyachi Achara,1702090,393390,injured,Out
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Houston Dynamo FC,Tate Schmitt,1702090,371299,injured,Out
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Sporting Kansas City,Alan Pulido,1702090,84414,injured doubtful,Doubtful
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Sporting Kansas City,Graham Zusi,1702090,72626,injured doubtful,Doubtful
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Sporting Kansas City,Kayden Pierre,1702090,419819,injured,Out
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Sporting Kansas City,Kortne Ford,1702090,333995,injured,Out
2023-09-24 Sporting Kansas City-Houston Dynamo FC,Sporting Kansas City,Tim Leibold,1702090,140849,unfit,Doubtful
2023-09-25 Austin FC-LA Galaxy,Austin FC,Adam Lundkvist,1702095,138110,injured doubtful,Doubtful
2023-09-25 Austin FC-LA Galaxy,Austin FC,Kipp Keller,1702095,433509,injured doubtful,Doubtful
2023-09-25 Austin FC-LA Galaxy,Austin FC,Matt Hedges,1702095,112024,injured doubtful,Doubtful
2023-09-25 Austin FC-LA Galaxy,Austin FC,Will Bruin,1702095,99233,injured doubtful,Doubtful
2023-09-25 Austin FC-LA Galaxy,Austin FC,Zan Kolmanic,1702095,412162,injured,Out
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Calegari,1702095,378634,injured,Out
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Chicharito,1702095,35003,injured,Out
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Douglas Costa,1702095,68889,injured doubtful,Doubtful
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Gastón Brugman,1702095,101938,injured,Out
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Jalen Neal,1702095,433616,injured,Out
2023-09-25 Austin FC-LA Galaxy,LA Galaxy,Martín Cáceres,1702095,30635,injured,Out
2023-09-27 Philadelphia Union-FC Dallas,FC Dallas,Bernard Kamungo,1702058,455146,injured,Out
2023-09-27 Philadelphia Union-FC Dallas,FC Dallas,Geovane Jesus,1702058,467998,injured,Out
2023-09-27 Philadelphia Union-FC Dallas,FC Dallas,José Martínez,1702058,313121,injured doubtful,Doubtful
2023-09-27 Philadelphia Union-FC Dallas,FC Dallas,Sebastian Lletget,1702058,122132,injured,Out
2023-09-27 Philadelphia Union-FC Dallas,FC Dallas,Tarik Scott,1702058,474793,injured,Out
2023-09-27 Philadelphia Union-FC Dallas,Philadelphia Union,Jakob Glesnes,1702058,320980,injured doubtful,Doubtful
2023-09-27 Philadelphia Union-FC Dallas,Philadelphia Union,José Martínez,1702058,393097,injured doubtful,Doubtful
2023-09-27 Philadelphia Union-FC Dallas,Philadelphia Union,Julián Carranza,1702058,347863,injured doubtful,Doubtful
2023-09-27 Philadelphia Union-FC Dallas,Philadelphia Union,Leon Flach,1702058,401252,injured,Out
2023-09-30 Columbus Crew-Philadelphia Union,Columbus Crew,Sean Zawadzki,1702096,436073,suspended,Out
2023-09-30 Columbus Crew-Philadelphia Union,Columbus Crew,Will Sands,1702096,433495,injured,Out
2023-09-30 Columbus Crew-Philadelphia Union,Philadelphia Union,Jakob Glesnes,1702096,320980,injured doubtful,Doubtful
2023-09-30 Columbus Crew-Philadelphia Union,Philadelphia Union,José Martínez,1702096,393097,injured doubtful,Doubtful
2023-09-30 Columbus Crew-Philadelphia Union,Philadelphia Union,Julián Carranza,1702096,347863,injured doubtful,Doubtful
2023-09-30 Columbus Crew-Philadelphia Union,Philadelphia Union,Leon Flach,1702096,401252,injured,Out
2023-09-30 New England Revolution-Charlotte FC,Charlotte FC,Ben Bender,1702098,433529,injured doubtful,Doubtful
2023-09-30 New England Revolution-Charlotte FC,Charlotte FC,Hamady Diop,1702098,473871,injured,Out
2023-09-30 New England Revolution-Charlotte FC,Charlotte FC,Vinicius Mello,1702098,417866,injured,Out
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Brandon Bye,1702098,354028,injured,Out
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Damián Rivera,1702098,393091,injured,Out
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Dylan Borrero,1702098,402907,injured,Out
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Gustavo Bou,1702098,38559,injured doubtful,Doubtful
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Henry Kessler,1702098,393090,injured,Out
2023-09-30 New England Revolution-Charlotte FC,New England Revolution,Maciel,1702098,414560,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Brian Gutiérrez,1702099,396565,injured doubtful,Doubtful
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Chris Mueller,1702099,354031,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Federico Navarro,1702099,365995,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Javier Casas,1702099,396246,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Mauricio Pineda,1702099,393139,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Rafael Czichos,1702099,115172,injured doubtful,Doubtful
2023-09-30 New York Red Bulls-Chicago Fire FC,Chicago Fire FC,Victor Bezerra,1702099,434642,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,New York Red Bulls,Dante Vanzeir,1702099,299690,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,New York Red Bulls,Lewis Morgan,1702099,364232,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,New York Red Bulls,Sean Nealis,1702099,371023,suspended,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,New York Red Bulls,Serge Ngoma,1702099,433519,injured,Out
2023-09-30 New York Red Bulls-Chicago Fire FC,New York Red Bulls,Steven Sserwadda,1702099,440156,injured,Out
2023-09-30 Orlando City-CF Montreal,CF Montreal,Aaron Herrera,1702117,356151,injured,Out
2023-09-30 Orlando City-CF Montreal,CF Montreal,Joel Waterman,1702117,393088,suspended,Out
2023-09-30 Orlando City-CF Montreal,CF Montreal,Jules-Anthony Vilsaint,1702117,450213,injured doubtful,Doubtful
2023-09-30 Orlando City-CF Montreal,CF Montreal,Róbert Thorkelsson,1702117,406061,injured,Out
2023-09-30 Orlando City-CF Montreal,CF Montreal,Sean Rea,1702117,448613,injured doubtful,Doubtful
2023-09-30 Orlando City-CF Montreal,Orlando City,Antônio Carlos,1702117,114164,injured doubtful,Doubtful
2023-09-30 Orlando City-CF Montreal,Orlando City,Favian Loyola,1702117,467694,injured,Out
2023-09-30 Toronto FC-FC Cincinnati,FC Cincinnati,Arquímides Ordóñez,1702115,418753,injured doubtful,Doubtful
2023-09-30 Toronto FC-FC Cincinnati,FC Cincinnati,Stiven Jimenez,1702115,462801,injured,Out
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Brandon Servania,1702115,371296,injured,Out
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Cassius Mailula,1702115,476884,injured doubtful,Doubtful
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Cristián Gutiérrez,1702115,393110,injured doubtful,Doubtful
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Greg Ranjitsingh,1702115,371019,injured doubtful,Doubtful
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Lorenzo Insigne,1702115,83390,injured doubtful,Doubtful
2023-09-30 Toronto FC-FC Cincinnati,Toronto FC,Sean Johnson,1702115,84988,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Adam Lundkvist,1702103,138110,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Gyasi Zardes,1702103,126728,injured doubtful,Doubtful
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Kipp Keller,1702103,433509,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Matt Hedges,1702103,112024,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Sebastián Driussi,1702103,140601,injured doubtful,Doubtful
2023-10-01 Colorado Rapids-Austin FC,Austin FC,Zan Kolmanic,1702103,412162,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,Aboubacar Keita,1702103,377604,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,Alex Gersbach,1702103,246375,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,Andrew Gutman,1702103,380692,injured doubtful,Doubtful
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,Jack Price,1702103,105891,injured,Out
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,Max,1702103,417706,suspended,Out
2023-10-01 Colorado Rapids-Austin FC,Colorado Rapids,William Yarbrough,1702103,117644,injured,Out
2023-10-01 Houston Dynamo FC-FC Dallas,FC Dallas,Bernard Kamungo,1702087,455146,injured doubtful,Doubtful
2023-10-01 Houston Dynamo FC-FC Dallas,FC Dallas,Geovane Jesus,1702087,467998,injured,Out
2023-10-01 Houston Dynamo FC-FC Dallas,FC Dallas,Sebastian Lletget,1702087,122132,injured,Out
2023-10-01 Houston Dynamo FC-FC Dallas,FC Dallas,Tarik Scott,1702087,474793,injured,Out
2023-10-01 Houston Dynamo FC-FC Dallas,Houston Dynamo FC,Griffin Dorsey,1702087,375468,suspended,Out
2023-10-01 Houston Dynamo FC-FC Dallas,Houston Dynamo FC,Ifunanyachi Achara,1702087,393390,injured,Out
2023-10-01 Houston Dynamo FC-FC Dallas,Houston Dynamo FC,Luís Caicedo,1702087,354904,suspended,Out
2023-10-01 Houston Dynamo FC-FC Dallas,Houston Dynamo FC,Tate Schmitt,1702087,371299,injured,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Corentin Jean,1702097,118351,injured,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,DeAndre Yedlin,1702097,126958,suspended,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Franco Negri,1702097,323654,injured,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Gregore,1702097,355710,injured,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Ian Fray,1702097,445274,injured,Out
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Jean Mota,1702097,110601,injured doubtful,Doubtful
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Jordi Alba,1702097,44288,injured doubtful,Doubtful
2023-10-01 Inter Miami CF-New York City FC,Inter Miami CF,Lionel Messi,1702097,11119,injured doubtful,Doubtful
2023-10-01 Inter Miami CF-New York City FC,New York City FC,Keaton Parks,1702097,349220,injured doubtful,Doubtful
2023-10-01 Inter Miami CF-New York City FC,New York City FC,Maximiliano Moralez,1702097,20596,injured,Out
2023-10-01 Inter Miami CF-New York City FC,New York City FC,Richard Ledezma,1702097,386631,injured doubtful,Doubtful
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Calegari,1702105,378634,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Chicharito,1702105,35003,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Douglas Costa,1702105,68889,injured doubtful,Doubtful
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Gastón Brugman,1702105,101938,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Jalen Neal,1702105,433616,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Martín Cáceres,1702105,30635,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,LA Galaxy,Riqui Puig,1702105,372827,injured doubtful,Doubtful
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Aljaz Ivacic,1702105,112308,suspended,Out
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,David Ayala,1702105,389242,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Diego Chará,1702105,24698,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Eryk Williamson,1702105,358518,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Evander,1702105,323490,injured doubtful,Doubtful
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Jaroslaw Niezgoda,1702105,275005,injured,Out
2023-10-01 LA Galaxy-Portland Timbers,Portland Timbers,Yimmi Chará,1702105,97041,injured doubtful,Doubtful
2023-10-01 Minnesota United-San Jose Earthquakes,Minnesota United,Emanuel Reynoso,1702086,328504,injured doubtful,Doubtful
2023-10-01 Minnesota United-San Jose Earthquakes,Minnesota United,Joseph Rosales,1702086,425097,injured,Out
2023-10-01 Minnesota United-San Jose Earthquakes,Minnesota United,Robin Lod,1702086,137533,injured,Out
2023-10-01 Minnesota United-San Jose Earthquakes,Minnesota United,Ryen Jiba,1702086,471103,injured,Out
2023-10-01 Minnesota United-San Jose Earthquakes,San Jose Earthquakes,Jack Skahan,1702086,396105,injured doubtful,Doubtful
2023-10-01 Minnesota United-San Jose Earthquakes,San Jose Earthquakes,Nathan,1702086,240917,injured,Out
2023-10-01 Nashville SC-Seattle Sounders FC,Nashville SC,Lukas MacNaughton,1702119,433506,injured doubtful,Doubtful
2023-10-01 Nashville SC-Seattle Sounders FC,Nashville SC,Nick DePuy,1702119,334518,injured,Out
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Cody Baker,1702119,480644,injured doubtful,Doubtful
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Dylan Teves,1702119,433623,injured,Out
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Kelyn Rowe,1702119,111954,injured,Out
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Nouhou Tolo,1702119,335583,suspended,Out
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Raúl Ruidíaz,1702119,85915,injured doubtful,Doubtful
2023-10-01 Nashville SC-Seattle Sounders FC,Seattle Sounders FC,Sota Kitahara,1702119,462097,injured,Out
2023-10-01 St. Louis City-Sporting Kansas City,Sporting Kansas City,Alan Pulido,1702101,84414,injured doubtful,Doubtful
2023-10-01 St. Louis City-Sporting Kansas City,Sporting Kansas City,Johnny Russell,1702101,27687,suspended,Out
2023-10-01 St. Louis City-Sporting Kansas City,Sporting Kansas City,Kayden Pierre,1702101,419819,injured,Out
2023-10-01 St. Louis City-Sporting Kansas City,Sporting Kansas City,Kortne Ford,1702101,333995,injured,Out
2023-10-01 St. Louis City-Sporting Kansas City,St. Louis City,Lucas Bartlett,1702101,437742,injured,Out
2023-10-01 St. Louis City-Sporting Kansas City,St. Louis City,Miguel Perez,1702101,475301,injured,Out
2023-10-01 Vancouver Whitecaps-DC United,DC United,Derrick Williams,1702112,109593,injured doubtful,Doubtful
2023-10-01 Vancouver Whitecaps-DC United,DC United,Martín Rodríguez,1702112,101584,injured,Out
2023-10-01 Vancouver Whitecaps-DC United,DC United,Mohanad Jeahze,1702112,321201,injured,Out
2023-10-01 Vancouver Whitecaps-DC United,DC United,Russell Canouse,1702112,313322,suspended,Out
2023-10-01 Vancouver Whitecaps-DC United,DC United,Tyler Miller,1702112,313038,injured,Out
2023-10-01 Vancouver Whitecaps-DC United,Vancouver Whitecaps,Luís Martins,1702112,108339,injured,Out
2023-10-02 Los Angeles FC-Real Salt Lake,Real Salt Lake,Erik Holt,1702079,371974,injured,Out
2023-10-02 Los Angeles FC-Real Salt Lake,Real Salt Lake,Jasper Löffelsend,1702079,433621,injured,Out
2023-10-02 Los Angeles FC-Real Salt Lake,Real Salt Lake,Zack Farnsworth,1702079,448622,injured,Out
2023-10-04 CF Montreal-Houston Dynamo FC,CF Montreal,Aaron Herrera,1702128,356151,injured,Out
2023-10-04 CF Montreal-Houston Dynamo FC,CF Montreal,Gabriele Corbo,1702128,362775,suspended,Out
2023-10-04 CF Montreal-Houston Dynamo FC,CF Montreal,Jules-Anthony Vilsaint,1702128,450213,injured doubtful,Doubtful
2023-10-04 CF Montreal-Houston Dynamo FC,CF Montreal,Róbert Thorkelsson,1702128,406061,injured,Out
2023-10-04 CF Montreal-Houston Dynamo FC,CF Montreal,Sean Rea,1702128,448613,injured doubtful,Doubtful
2023-10-04 CF Montreal-Houston Dynamo FC,Houston Dynamo FC,Héctor Herrera,1702128,103476,suspended,Out
2023-10-04 CF Montreal-Houston Dynamo FC,Houston Dynamo FC,Ifunanyachi Achara,1702128,393390,injured,Out
2023-10-04 CF Montreal-Houston Dynamo FC,Houston Dynamo FC,Tate Schmitt,1702128,371299,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Charlotte FC,Ben Bender,1702126,433529,injured doubtful,Doubtful
2023-10-04 Charlotte FC-Toronto FC,Charlotte FC,Hamady Diop,1702126,473871,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Charlotte FC,Vinicius Mello,1702126,417866,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Brandon Servania,1702126,371296,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Deandre Kerr,1702126,433505,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Greg Ranjitsingh,1702126,371019,injured,Out
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Latif Blessing,1702126,334512,injured doubtful,Doubtful
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Lorenzo Insigne,1702126,83390,injured doubtful,Doubtful
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Raoul Petretta,1702126,333364,injured doubtful,Doubtful
2023-10-04 Charlotte FC-Toronto FC,Toronto FC,Sean Johnson,1702126,84988,injured,Out
2023-10-04 FC Cincinnati-New York Red Bulls,FC Cincinnati,Arquímides Ordóñez,1702080,418753,injured doubtful,Doubtful
2023-10-04 FC Cincinnati-New York Red Bulls,FC Cincinnati,Stiven Jimenez,1702080,462801,injured,Out
2023-10-04 FC Cincinnati-New York Red Bulls,New York Red Bulls,Dante Vanzeir,1702080,299690,injured,Out
2023-10-04 FC Cincinnati-New York Red Bulls,New York Red Bulls,Hassan Ndam,1702080,333943,suspended,Out
2023-10-04 FC Cincinnati-New York Red Bulls,New York Red Bulls,Lewis Morgan,1702080,364232,injured,Out
2023-10-04 FC Cincinnati-New York Red Bulls,New York Red Bulls,Serge Ngoma,1702080,433519,injured,Out
2023-10-04 FC Cincinnati-New York Red Bulls,New York Red Bulls,Steven Sserwadda,1702080,440156,injured,Out
2023-10-04 New England Revolution-Columbus Crew,Columbus Crew,Will Sands,1702081,433495,injured,Out
2023-10-04 New England Revolution-Columbus Crew,New England Revolution,Brandon Bye,1702081,354028,injured,Out
2023-10-04 New England Revolution-Columbus Crew,New England Revolution,Damián Rivera,1702081,393091,injured,Out
2023-10-04 New England Revolution-Columbus Crew,New England Revolution,Dylan Borrero,1702081,402907,injured,Out
2023-10-04 New England Revolution-Columbus Crew,New England Revolution,Henry Kessler,1702081,393090,injured,Out
2023-10-04 New England Revolution-Columbus Crew,New England Revolution,Maciel,1702081,414560,injured,Out
2023-10-04 Philadelphia Union-Atlanta United,Atlanta United,Machop Chol,1702082,413707,injured,Out
2023-10-04 Philadelphia Union-Atlanta United,Atlanta United,Osvaldo Alonso,1702082,72567,injured,Out
2023-10-04 Philadelphia Union-Atlanta United,Philadelphia Union,Kai Wagner,1702082,371010,injured doubtful,Doubtful
2023-10-04 Philadelphia Union-Atlanta United,Philadelphia Union,Leon Flach,1702082,401252,injured,Out
2023-10-05 Austin FC-DC United,Austin FC,Gyasi Zardes,1702111,126728,injured doubtful,Doubtful
2023-10-05 Austin FC-DC United,Austin FC,Kipp Keller,1702111,433509,injured,Out
2023-10-05 Austin FC-DC United,Austin FC,Sebastián Driussi,1702111,140601,injured doubtful,Doubtful
2023-10-05 Austin FC-DC United,Austin FC,Zan Kolmanic,1702111,412162,injured,Out
2023-10-05 Austin FC-DC United,DC United,Derrick Williams,1702111,109593,injured doubtful,Doubtful
2023-10-05 Austin FC-DC United,DC United,Martín Rodríguez,1702111,101584,injured,Out
2023-10-05 Austin FC-DC United,DC United,Mohanad Jeahze,1702111,321201,injured,Out
2023-10-05 Austin FC-DC United,DC United,Tyler Miller,1702111,313038,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Chris Mueller,1702114,354031,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Federico Navarro,1702114,365995,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Jairo Torres,1702114,438459,injured doubtful,Doubtful
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Javier Casas,1702114,396246,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Mauricio Pineda,1702114,393139,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Chicago Fire FC,Victor Bezerra,1702114,434642,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Corentin Jean,1702114,118351,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Franco Negri,1702114,323654,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Gregore,1702114,355710,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Ian Fray,1702114,445274,injured,Out
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Jordi Alba,1702114,44288,injured doubtful,Doubtful
2023-10-05 Chicago Fire FC-Inter Miami CF,Inter Miami CF,Lionel Messi,1702114,11119,injured doubtful,Doubtful
2023-10-05 Los Angeles FC-Minnesota United,Los Angeles FC,Kellyn Acosta,1702085,126909,injured doubtful,Doubtful
2023-10-05 Los Angeles FC-Minnesota United,Minnesota United,Joseph Rosales,1702085,425097,injured,Out
2023-10-05 Los Angeles FC-Minnesota United,Minnesota United,Robin Lod,1702085,137533,injured,Out
2023-10-05 Los Angeles FC-Minnesota United,Minnesota United,Ryen Jiba,1702085,471103,injured,Out
2023-10-05 Nashville SC-Orlando City,Nashville SC,Lukas MacNaughton,1702084,433506,injured doubtful,Doubtful
2023-10-05 Nashville SC-Orlando City,Nashville SC,Nick DePuy,1702084,334518,injured,Out
2023-10-05 Nashville SC-Orlando City,Orlando City,Antônio Carlos,1702084,114164,injured doubtful,Doubtful
2023-10-05 Nashville SC-Orlando City,Orlando City,Favian Loyola,1702084,467694,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Calegari,1702100,378634,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Chicharito,1702100,35003,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Gastón Brugman,1702100,101938,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Jalen Neal,1702100,433616,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Martín Cáceres,1702100,30635,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,LA Galaxy,Riqui Puig,1702100,372827,injured doubtful,Doubtful
2023-10-05 Seattle Sounders FC-LA Galaxy,Seattle Sounders FC,Cody Baker,1702100,480644,injured doubtful,Doubtful
2023-10-05 Seattle Sounders FC-LA Galaxy,Seattle Sounders FC,Dylan Teves,1702100,433623,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,Seattle Sounders FC,Kelyn Rowe,1702100,111954,injured,Out
2023-10-05 Seattle Sounders FC-LA Galaxy,Seattle Sounders FC,Raúl Ruidíaz,1702100,85915,injured doubtful,Doubtful
2023-10-05 Seattle Sounders FC-LA Galaxy,Seattle Sounders FC,Sota Kitahara,1702100,462097,injured,Out
2023-10-05 Vancouver Whitecaps-St. Louis City,St. Louis City,Lucas Bartlett,1702130,437742,injured,Out
2023-10-05 Vancouver Whitecaps-St. Louis City,St. Louis City,Miguel Perez,1702130,475301,injured,Out
